cohorte,tramo_importe,edad,tasa_acum_pct
2005,02 Q2,66,21.0384
2005,02 Q2,69,22.6017
2005,02 Q2,72,23.3597
2005,02 Q2,75,24.0087
2005,02 Q2,78,24.6009
2005,02 Q2,81,25.032
2005,02 Q2,84,25.4346
2005,02 Q2,87,25.7426
2005,02 Q2,90,26.1073
2005,02 Q2,93,26.3916
2005,02 Q2,96,26.6664
2005,02 Q2,99,26.9838
2005,02 Q2,102,27.1732
2005,02 Q2,105,27.3296
2005,02 Q2,108,27.467
2005,02 Q2,111,27.5712
2005,02 Q2,114,27.6707
2005,02 Q2,117,27.7275
2005,02 Q2,120,27.7844
2005,03 Q3,0,0.0
2005,03 Q3,3,0.0
2005,03 Q3,6,0.0
2005,03 Q3,9,0.0189
2005,03 Q3,12,0.1374
2005,03 Q3,15,0.3221
2005,03 Q3,18,0.5874
2005,03 Q3,21,0.9143
2005,03 Q3,24,1.3264
2005,03 Q3,27,1.857
2005,03 Q3,30,2.5345
2005,03 Q3,33,3.4061
2005,03 Q3,36,4.5383
2005,03 Q3,39,5.4669
2005,03 Q3,42,6.4949
2005,03 Q3,45,7.575
2005,03 Q3,48,8.6646
2005,03 Q3,51,9.4983
2005,03 Q3,54,10.8011
2005,03 Q3,57,12.0991
2005,03 Q3,60,13.8898
2005,03 Q3,63,15.6379
2005,03 Q3,66,16.9359
2005,03 Q3,69,18.1344
2005,03 Q3,72,18.9303
2005,03 Q3,75,19.6078
2005,03 Q3,78,20.2331
2005,03 Q3,81,20.6642
2005,03 Q3,84,21.0905
2005,03 Q3,87,21.4032
2005,03 Q3,90,21.7253
2005,03 Q3,93,22.0238
2005,03 Q3,96,22.2891
2005,03 Q3,99,22.4501
2005,03 Q3,102,22.6254
2005,03 Q3,105,22.7391
2005,03 Q3,108,22.8812
2005,03 Q3,111,23.0234
2005,03 Q3,114,23.2365
2005,03 Q3,117,23.4213
2005,03 Q3,120,23.5918
2005,04 Q4 mayor,0,0.0
2005,04 Q4 mayor,3,0.0
2005,04 Q4 mayor,6,0.0
2005,04 Q4 mayor,9,0.0047
2005,04 Q4 mayor,12,0.0142
2005,04 Q4 mayor,15,0.0237
2005,04 Q4 mayor,18,0.0663
2005,04 Q4 mayor,21,0.1232
2005,04 Q4 mayor,24,0.2227
2005,04 Q4 mayor,27,0.3885
2005,04 Q4 mayor,30,0.5685
2005,04 Q4 mayor,33,0.848
2005,04 Q4 mayor,36,1.2933
2005,04 Q4 mayor,39,1.8665
2005,04 Q4 mayor,42,2.4397
2005,04 Q4 mayor,45,3.0271
2005,04 Q4 mayor,48,3.4819
2005,04 Q4 mayor,51,3.9509
2005,04 Q4 mayor,54,4.5383
2005,04 Q4 mayor,57,5.1163
2005,04 Q4 mayor,60,5.789
2005,04 Q4 mayor,63,6.4191
2005,04 Q4 mayor,66,6.9733
2005,04 Q4 mayor,69,7.5418
2005,04 Q4 mayor,72,7.9776
2005,04 Q4 mayor,75,8.4798
2005,04 Q4 mayor,78,8.8825
2005,04 Q4 mayor,81,9.3088
2005,04 Q4 mayor,84,9.7257
2005,04 Q4 mayor,87,10.0431
2005,04 Q4 mayor,90,10.2563
2005,04 Q4 mayor,93,10.4458
2005,04 Q4 mayor,96,10.6353
2005,04 Q4 mayor,99,10.8437
2005,04 Q4 mayor,102,10.9811
2005,04 Q4 mayor,105,11.199
2005,04 Q4 mayor,108,11.5117
2005,04 Q4 mayor,111,11.8575
2005,04 Q4 mayor,114,12.3928
2005,04 Q4 mayor,117,12.9518
2005,04 Q4 mayor,120,13.6766
2006,01 Q1 menor,0,0.0
2006,01 Q1 menor,3,0.0
2006,01 Q1 menor,6,0.0139
2006,01 Q1 menor,9,0.0785
2006,01 Q1 menor,12,0.3234
2006,01 Q1 menor,15,0.8455
2006,01 Q1 menor,18,1.8482
2006,01 Q1 menor,21,3.3591
2006,01 Q1 menor,24,5.2673
2006,01 Q1 menor,27,7.0924
2006,01 Q1 menor,30,8.8065
2006,01 Q1 menor,33,10.2712
2006,01 Q1 menor,36,11.5973
2006,01 Q1 menor,39,12.9834
2006,01 Q1 menor,42,14.4712
2006,01 Q1 menor,45,16.227
2006,01 Q1 menor,48,18.491
2006,01 Q1 menor,51,20.39
2006,01 Q1 menor,54,22.2566
2006,01 Q1 menor,57,23.883
2006,01 Q1 menor,60,25.2599
2006,01 Q1 menor,63,26.1516
2006,01 Q1 menor,66,26.9002
2006,01 Q1 menor,69,27.5424
2006,01 Q1 menor,72,28.0414
2006,01 Q1 menor,75,28.4526
2006,01 Q1 menor,78,28.8038
2006,01 Q1 menor,81,29.1272
2006,01 Q1 menor,84,29.5338
2006,01 Q1 menor,87,29.9635
2006,01 Q1 menor,90,30.2731
2006,01 Q1 menor,93,30.4579
2006,01 Q1 menor,96,30.5734
2006,01 Q1 menor,99,30.6381
2006,01 Q1 menor,102,30.7212
2006,01 Q1 menor,105,30.7813
2006,01 Q1 menor,108,30.8321
2006,01 Q1 menor,111,30.8599
2006,01 Q1 menor,114,30.8968
2006,01 Q1 menor,117,30.9153
2006,01 Q1 menor,120,30.9384
2006,02 Q2,0,0.0
2006,02 Q2,3,0.0
2006,02 Q2,6,0.0
2006,02 Q2,9,0.0416
2006,02 Q2,12,0.2356
2006,02 Q2,15,0.6007
2006,02 Q2,18,1.437
2006,02 Q2,21,2.9109
2006,02 Q2,24,4.4772
2006,02 Q2,27,6.2006
2006,02 Q2,30,7.8363
2006,02 Q2,33,9.3933
2006,02 Q2,36,10.7102
2006,02 Q2,39,11.8606
2006,02 Q2,42,13.427
2006,02 Q2,45,15.5893
2006,02 Q2,48,18.6065
2006,02 Q2,51,21.8962
2006,02 Q2,54,24.4606
2006,02 Q2,57,26.7153
2006,02 Q2,60,28.2216
2006,02 Q2,63,29.2982
2006,02 Q2,66,30.1899
2006,02 Q2,69,30.8414
2006,02 Q2,72,31.4836
2006,02 Q2,75,31.9688
2006,02 Q2,78,32.4308
2006,02 Q2,81,32.8466
2006,02 Q2,84,33.3179
2006,02 Q2,87,33.6876
2006,02 Q2,90,34.0018
2006,02 Q2,93,34.3437
2006,02 Q2,96,34.5423
2006,02 Q2,99,34.6486
2006,02 Q2,102,34.7641
2006,02 Q2,105,34.8473
2006,02 Q2,108,34.9027
2006,02 Q2,111,34.9582
2006,02 Q2,114,35.0367
2006,02 Q2,117,35.0645
2006,02 Q2,120,35.0876
2006,03 Q3,0,0.0
2006,03 Q3,3,0.0
2006,03 Q3,6,0.0231
2006,03 Q3,9,0.1155
2006,03 Q3,12,0.2541
2006,03 Q3,15,0.5314
2006,03 Q3,18,1.0766
2006,03 Q3,21,2.2087
2006,03 Q3,24,3.35
2006,03 Q3,27,4.7731
2006,03 Q3,30,6.3026
2006,03 Q3,33,7.8181
2006,03 Q3,36,9.1396
2006,03 Q3,39,10.4796
2006,03 Q3,42,12.0414
2006,03 Q3,45,14.3148
2006,03 Q3,48,17.3782
2006,03 Q3,51,20.2939
2006,03 Q3,54,22.863
2006,03 Q3,57,24.702
2006,03 Q3,60,26.1667
2006,03 Q3,63,27.2433
2006,03 Q3,66,28.1305
2006,03 Q3,69,28.8328
2006,03 Q3,72,29.3596
2006,03 Q3,75,29.8863
2006,03 Q3,78,30.3576
2006,03 Q3,81,30.6626
2006,03 Q3,84,31.0923
2006,03 Q3,87,31.5082
2006,03 Q3,90,31.8455
2006,03 Q3,93,32.1366
2006,03 Q3,96,32.3815
2006,03 Q3,99,32.5709
2006,03 Q3,102,32.7419
2006,03 Q3,105,32.9822
2006,03 Q3,108,33.1624
2006,03 Q3,111,33.3657
2006,03 Q3,114,33.5182
2006,03 Q3,117,33.6706
2006,03 Q3,120,33.8
2006,04 Q4 mayor,0,0.0
2006,04 Q4 mayor,3,0.0
2006,04 Q4 mayor,6,0.0
2006,04 Q4 mayor,9,0.0
2006,04 Q4 mayor,12,0.0046
2006,04 Q4 mayor,15,0.0185
2006,04 Q4 mayor,18,0.0786
2006,04 Q4 mayor,21,0.231
2006,04 Q4 mayor,24,0.5221
2006,04 Q4 mayor,27,0.8964
2006,04 Q4 mayor,30,1.4601
2006,04 Q4 mayor,33,2.0978
2006,04 Q4 mayor,36,2.8925
2006,04 Q4 mayor,39,3.5856
2006,04 Q4 mayor,42,4.422
2006,04 Q4 mayor,45,5.4293
2006,04 Q4 mayor,48,6.3996
2006,04 Q4 mayor,51,7.4531
2006,04 Q4 mayor,54,8.4696
2006,04 Q4 mayor,57,9.4862
2006,04 Q4 mayor,60,10.3318
2006,04 Q4 mayor,63,11.0849
2006,04 Q4 mayor,66,11.7364
2006,04 Q4 mayor,69,12.4665
2006,04 Q4 mayor,72,13.0441
2006,04 Q4 mayor,75,13.4646
2006,04 Q4 mayor,78,13.9128
2006,04 Q4 mayor,81,14.2223
2006,04 Q4 mayor,84,14.555
2006,04 Q4 mayor,87,14.8831
2006,04 Q4 mayor,90,15.2481
2006,04 Q4 mayor,93,15.627
2006,04 Q4 mayor,96,16.1307
2006,04 Q4 mayor,99,16.5049
2006,04 Q4 mayor,102,17.064
2006,04 Q4 mayor,105,17.9004
2006,04 Q4 mayor,108,18.8615
2006,04 Q4 mayor,111,20.0906
2006,04 Q4 mayor,114,21.2827
2006,04 Q4 mayor,117,22.5487
2006,04 Q4 mayor,120,23.5792
2007,01 Q1 menor,0,0.0
2007,01 Q1 menor,3,0.0
2007,01 Q1 menor,6,0.0045
2007,01 Q1 menor,9,0.1133
2007,01 Q1 menor,12,0.7568
2007,01 Q1 menor,15,2.0981
2007,01 Q1 menor,18,3.6206
2007,01 Q1 menor,21,5.4876
2007,01 Q1 menor,24,7.5902
2007,01 Q1 menor,27,9.5251
2007,01 Q1 menor,30,11.6685
2007,01 Q1 menor,33,13.9115
2007,01 Q1 menor,36,16.1365
2007,01 Q1 menor,39,18.6197
2007,01 Q1 menor,42,21.0259
2007,01 Q1 menor,45,23.6949
2007,01 Q1 menor,48,25.8972
2007,01 Q1 menor,51,27.805
2007,01 Q1 menor,54,29.0919
2007,01 Q1 menor,57,30.2202
2007,01 Q1 menor,60,31.0404
2007,01 Q1 menor,63,31.7201
2007,01 Q1 menor,66,32.3364
2007,01 Q1 menor,69,32.7578
2007,01 Q1 menor,72,33.2019
2007,01 Q1 menor,75,33.8046
2007,01 Q1 menor,78,34.2804
2007,01 Q1 menor,81,34.6928
2007,01 Q1 menor,84,34.9918
2007,01 Q1 menor,87,35.2003
2007,01 Q1 menor,90,35.445
2007,01 Q1 menor,93,35.6308
2007,01 Q1 menor,96,35.6897
2007,01 Q1 menor,99,35.7803
2007,01 Q1 menor,102,35.8392
2007,01 Q1 menor,105,35.9117
2007,01 Q1 menor,108,35.9752
2007,01 Q1 menor,111,36.0386
2007,01 Q1 menor,114,36.0975
2007,01 Q1 menor,117,36.1428
2007,01 Q1 menor,120,36.1836
2007,02 Q2,0,0.0
2007,02 Q2,3,0.0
2007,02 Q2,6,0.0045
2007,02 Q2,9,0.0952
2007,02 Q2,12,0.7613
2007,02 Q2,15,1.944
2007,02 Q2,18,3.6116
2007,02 Q2,21,5.3607
2007,02 Q2,24,7.2141
2007,02 Q2,27,8.9813
2007,02 Q2,30,11.2199
2007,02 Q2,33,13.6034
2007,02 Q2,36,16.9114
2007,02 Q2,39,20.5456
2007,02 Q2,42,23.7085
2007,02 Q2,45,26.7491
2007,02 Q2,48,28.9922
2007,02 Q2,51,30.7187
2007,02 Q2,54,31.7473
2007,02 Q2,57,32.7307
2007,02 Q2,60,33.5327
2007,02 Q2,63,34.1898
2007,02 Q2,66,34.8831
2007,02 Q2,69,35.3634
2007,02 Q2,72,35.8256
2007,02 Q2,75,36.4646
2007,02 Q2,78,36.8452
2007,02 Q2,81,37.2394
2007,02 Q2,84,37.5566
2007,02 Q2,87,37.7651
2007,02 Q2,90,38.0415
2007,02 Q2,93,38.2953
2007,02 Q2,96,38.4176
2007,02 Q2,99,38.5037
2007,02 Q2,102,38.5581
2007,02 Q2,105,38.6125
2007,02 Q2,108,38.685
2007,02 Q2,111,38.7439
2007,02 Q2,114,38.7847
2007,02 Q2,117,38.8436
2007,02 Q2,120,38.8753
2007,03 Q3,0,0.0
2007,03 Q3,3,0.0
2007,03 Q3,6,0.0
2007,03 Q3,9,0.0634
2007,03 Q3,12,0.5302
2007,03 Q3,15,1.8399
2007,03 Q3,18,3.367
2007,03 Q3,21,5.1072
2007,03 Q3,24,6.6933
2007,03 Q3,27,8.3156
2007,03 Q3,30,10.2098
2007,03 Q3,33,12.9379
2007,03 Q3,36,16.5768
2007,03 Q3,39,20.3562
2007,03 Q3,42,23.7731
2007,03 Q3,45,26.9407
2007,03 Q3,48,28.7579
2007,03 Q3,51,30.2579
2007,03 Q3,54,31.5358
2007,03 Q3,57,32.4466
2007,03 Q3,60,33.1898
2007,03 Q3,63,33.9285
2007,03 Q3,66,34.5403
2007,03 Q3,69,35.0886
2007,03 Q3,72,35.5554
2007,03 Q3,75,36.149
2007,03 Q3,78,36.6294
2007,03 Q3,81,37.0735
2007,03 Q3,84,37.4496
2007,03 Q3,87,37.7351
2007,03 Q3,90,38.016
2007,03 Q3,93,38.2925
2007,03 Q3,96,38.4828
2007,03 Q3,99,38.7094
2007,03 Q3,102,38.8861
2007,03 Q3,105,39.013
2007,03 Q3,108,39.2079
2007,03 Q3,111,39.3121
2007,03 Q3,114,39.3665
2007,03 Q3,117,39.4616
2007,03 Q3,120,39.5024
2007,04 Q4 mayor,0,0.0
2007,04 Q4 mayor,3,0.0
2007,04 Q4 mayor,6,0.0
2007,04 Q4 mayor,9,0.0
2007,04 Q4 mayor,12,0.0272
2007,04 Q4 mayor,15,0.0997
2007,04 Q4 mayor,18,0.2719
2007,04 Q4 mayor,21,0.5347
2007,04 Q4 mayor,24,1.0015
2007,04 Q4 mayor,27,1.6722
2007,04 Q4 mayor,30,2.5966
2007,04 Q4 mayor,33,3.5981
2007,04 Q4 mayor,36,4.8171
2007,04 Q4 mayor,39,5.9999
2007,04 Q4 mayor,42,7.2189
2007,04 Q4 mayor,45,8.3609
2007,04 Q4 mayor,48,9.4757
2007,04 Q4 mayor,51,10.5769
2007,04 Q4 mayor,54,11.5013
2007,04 Q4 mayor,57,12.308
2007,04 Q4 mayor,60,12.9923
2007,04 Q4 mayor,63,13.5768
2007,04 Q4 mayor,66,14.1342
2007,04 Q4 mayor,69,14.5511
2007,04 Q4 mayor,72,14.8502
2007,04 Q4 mayor,75,15.2082
2007,04 Q4 mayor,78,15.6433
2007,04 Q4 mayor,81,16.1508
2007,04 Q4 mayor,84,16.7127
2007,04 Q4 mayor,87,17.3562
2007,04 Q4 mayor,90,18.1357
2007,04 Q4 mayor,93,19.2142
2007,04 Q4 mayor,96,20.5148
2007,04 Q4 mayor,99,22.0465
2007,04 Q4 mayor,102,23.5918
2007,04 Q4 mayor,105,25.1371
2007,04 Q4 mayor,108,26.3017
2007,04 Q4 mayor,111,27.2307
2007,04 Q4 mayor,114,27.8787
2007,04 Q4 mayor,117,28.2413
2007,04 Q4 mayor,120,28.5993
2008,01 Q1 menor,0,0.0
2008,01 Q1 menor,3,0.0
2008,01 Q1 menor,6,0.0
2008,01 Q1 menor,9,0.0973
2008,01 Q1 menor,12,0.7268
2008,01 Q1 menor,15,2.1092
2008,01 Q1 menor,18,4.2443
2008,01 Q1 menor,21,6.5027
2008,01 Q1 menor,24,8.6573
2008,01 Q1 menor,27,10.8833
2008,01 Q1 menor,30,12.8302
2008,01 Q1 menor,33,15.3352
2008,01 Q1 menor,36,17.8143
2008,01 Q1 menor,39,20.6373
2008,01 Q1 menor,42,23.3175
2008,01 Q1 menor,45,25.232
2008,01 Q1 menor,48,26.4391
2008,01 Q1 menor,51,27.2957
2008,01 Q1 menor,54,28.1134
2008,01 Q1 menor,57,28.7884
2008,01 Q1 menor,60,29.2686
2008,01 Q1 menor,63,29.6775
2008,01 Q1 menor,66,30.2615
2008,01 Q1 menor,69,30.7807
2008,01 Q1 menor,72,31.2155
2008,01 Q1 menor,75,31.5011
2008,01 Q1 menor,78,31.8256
2008,01 Q1 menor,81,32.15
2008,01 Q1 menor,84,32.3318
2008,01 Q1 menor,87,32.5394
2008,01 Q1 menor,90,32.812
2008,01 Q1 menor,93,32.9807
2008,01 Q1 menor,96,33.0911
2008,01 Q1 menor,99,33.1624
2008,01 Q1 menor,102,33.2079
2008,01 Q1 menor,105,33.2533
2008,01 Q1 menor,108,33.3117
2008,01 Q1 menor,111,33.3312
2008,01 Q1 menor,114,33.409
2008,01 Q1 menor,117,33.422
2008,01 Q1 menor,120,33.4804
2008,02 Q2,0,0.0
2008,02 Q2,3,0.0
2008,02 Q2,6,0.0
2008,02 Q2,9,0.1298
2008,02 Q2,12,0.7268
2008,02 Q2,15,1.9274
2008,02 Q2,18,3.4201
2008,02 Q2,21,5.1463
2008,02 Q2,24,7.1322
2008,02 Q2,27,10.3122
2008,02 Q2,30,13.9659
2008,02 Q2,33,17.5092
2008,02 Q2,36,19.9104
2008,02 Q2,39,21.9677
2008,02 Q2,42,23.7588
2008,02 Q2,45,25.2709
2008,02 Q2,48,26.5429
2008,02 Q2,51,27.4385
2008,02 Q2,54,28.3081
2008,02 Q2,57,29.0609
2008,02 Q2,60,29.6515
2008,02 Q2,63,30.268
2008,02 Q2,66,30.9494
2008,02 Q2,69,31.6114
2008,02 Q2,72,32.0916
2008,02 Q2,75,32.5135
2008,02 Q2,78,32.8444
2008,02 Q2,81,33.13
2008,02 Q2,84,33.3506
2008,02 Q2,87,33.5972
2008,02 Q2,90,33.8374
2008,02 Q2,93,34.058
2008,02 Q2,96,34.1619
2008,02 Q2,99,34.2527
2008,02 Q2,102,34.3501
2008,02 Q2,105,34.3955
2008,02 Q2,108,34.4344
2008,02 Q2,111,34.4928
2008,02 Q2,114,34.5058
2008,02 Q2,117,34.5447
2008,02 Q2,120,34.5902
2008,03 Q3,0,0.0
2008,03 Q3,3,0.0
2008,03 Q3,6,0.0
2008,03 Q3,9,0.0649
2008,03 Q3,12,0.2142
2008,03 Q3,15,0.5906
2008,03 Q3,18,1.259
2008,03 Q3,21,2.0832
2008,03 Q3,24,3.5044
2008,03 Q3,27,5.2761
2008,03 Q3,30,7.3009
2008,03 Q3,33,9.2868
2008,03 Q3,36,10.8378
2008,03 Q3,39,12.006
2008,03 Q3,42,13.1027
2008,03 Q3,45,14.1995
2008,03 Q3,48,15.0756
2008,03 Q3,51,16.101
2008,03 Q3,54,16.9187
2008,03 Q3,57,17.4898
2008,03 Q3,60,18.0349
2008,03 Q3,63,18.6579
2008,03 Q3,66,19.1447
2008,03 Q3,69,19.6379
2008,03 Q3,72,20.0402
2008,03 Q3,75,20.5724
2008,03 Q3,78,21.0851
2008,03 Q3,81,21.5458
2008,03 Q3,84,22.1105
2008,03 Q3,87,22.6945
2008,03 Q3,90,23.1229
2008,03 Q3,93,23.7004
2008,03 Q3,96,24.0249
2008,03 Q3,99,24.4597
2008,03 Q3,102,24.7128
2008,03 Q3,105,24.8945
2008,03 Q3,108,25.0763
2008,03 Q3,111,25.206
2008,03 Q3,114,25.3423
2008,03 Q3,117,25.524
2008,03 Q3,120,25.6409
2008,04 Q4 mayor,0,0.0
2008,04 Q4 mayor,3,0.0
2008,04 Q4 mayor,6,0.0
2008,04 Q4 mayor,9,0.0
2008,04 Q4 mayor,12,0.0454
2008,04 Q4 mayor,15,0.1298
2008,04 Q4 mayor,18,0.318
2008,04 Q4 mayor,21,0.6165
2008,04 Q4 mayor,24,1.1162
2008,04 Q4 mayor,27,1.6094
2008,04 Q4 mayor,30,2.3363
2008,04 Q4 mayor,33,3.128
2008,04 Q4 mayor,36,3.9003
2008,04 Q4 mayor,39,4.6077
2008,04 Q4 mayor,42,5.3216
2008,04 Q4 mayor,45,6.016
2008,04 Q4 mayor,48,6.6974
2008,04 Q4 mayor,51,7.1841
2008,04 Q4 mayor,54,7.5865
2008,04 Q4 mayor,57,8.0408
2008,04 Q4 mayor,60,8.4561
2008,04 Q4 mayor,63,8.813
2008,04 Q4 mayor,66,9.3517
2008,04 Q4 mayor,69,9.806
2008,04 Q4 mayor,72,10.39
2008,04 Q4 mayor,75,11.1558
2008,04 Q4 mayor,78,11.8827
2008,04 Q4 mayor,81,12.7393
2008,04 Q4 mayor,84,13.8945
2008,04 Q4 mayor,87,15.2314
2008,04 Q4 mayor,90,16.7824
2008,04 Q4 mayor,93,18.3399
2008,04 Q4 mayor,96,19.6703
2008,04 Q4 mayor,99,20.5854
2008,04 Q4 mayor,102,21.4485
2008,04 Q4 mayor,105,22.0845
2008,04 Q4 mayor,108,22.4998
2008,04 Q4 mayor,111,22.8957
2008,04 Q4 mayor,114,23.2397
2008,04 Q4 mayor,117,23.4928
2008,04 Q4 mayor,120,23.7524
2009,01 Q1 menor,0,0.0
2009,01 Q1 menor,3,0.0
2009,01 Q1 menor,6,0.0
2009,01 Q1 menor,9,0.0218
2009,01 Q1 menor,12,0.3385
2009,01 Q1 menor,15,0.7534
2009,01 Q1 menor,18,1.3211
2009,01 Q1 menor,21,2.0745
2009,01 Q1 menor,24,4.0507
2009,01 Q1 menor,27,6.2889
2009,01 Q1 menor,30,8.3961
2009,01 Q1 menor,33,10.416
2009,01 Q1 menor,36,11.5187
2009,01 Q1 menor,39,12.283
2009,01 Q1 menor,42,12.9381
2009,01 Q1 menor,45,13.6696
2009,01 Q1 menor,48,14.5322
2009,01 Q1 menor,51,15.089
2009,01 Q1 menor,54,15.6676
2009,01 Q1 menor,57,16.3118
2009,01 Q1 menor,60,16.7267
2009,01 Q1 menor,63,17.229
2009,01 Q1 menor,66,17.5565
2009,01 Q1 menor,69,17.8185
2009,01 Q1 menor,72,18.1242
2009,01 Q1 menor,75,18.5064
2009,01 Q1 menor,78,18.7684
2009,01 Q1 menor,81,18.9322
2009,01 Q1 menor,84,19.1287
2009,01 Q1 menor,87,19.3471
2009,01 Q1 menor,90,19.489
2009,01 Q1 menor,93,19.5982
2009,01 Q1 menor,96,19.7074
2009,01 Q1 menor,99,19.9476
2009,01 Q1 menor,102,20.1223
2009,01 Q1 menor,105,20.2096
2009,01 Q1 menor,108,20.3188
2009,01 Q1 menor,111,20.428
2009,01 Q1 menor,114,20.4717
2009,01 Q1 menor,117,20.5699
2009,01 Q1 menor,120,20.6245
2009,02 Q2,0,0.0
2009,02 Q2,3,0.0
2009,02 Q2,6,0.0
2009,02 Q2,9,0.0218
2009,02 Q2,12,0.2074
2009,02 Q2,15,0.5568
2009,02 Q2,18,1.0809
2009,02 Q2,21,1.867
2009,02 Q2,24,2.6204
2009,02 Q2,27,3.3191
2009,02 Q2,30,4.138
2009,02 Q2,33,5.0224
2009,02 Q2,36,5.7648
2009,02 Q2,39,6.4745
2009,02 Q2,42,6.9986
2009,02 Q2,45,7.4353
2009,02 Q2,48,7.9375
2009,02 Q2,51,8.4616
2009,02 Q2,54,8.8001
2009,02 Q2,57,9.1276
2009,02 Q2,60,9.4006
2009,02 Q2,63,9.6954
2009,02 Q2,66,10.143
2009,02 Q2,69,10.6016
2009,02 Q2,72,11.0383
2009,02 Q2,75,11.3986
2009,02 Q2,78,11.6716
2009,02 Q2,81,11.8899
2009,02 Q2,84,12.1083
2009,02 Q2,87,12.2393
2009,02 Q2,90,12.3703
2009,02 Q2,93,12.5014
2009,02 Q2,96,12.5887
2009,02 Q2,99,12.7088
2009,02 Q2,102,12.7852
2009,02 Q2,105,12.8944
2009,02 Q2,108,13.0145
2009,02 Q2,111,13.1237
2009,02 Q2,114,13.2001
2009,02 Q2,117,13.2438
2009,02 Q2,120,13.2766
2009,03 Q3,0,0.0
2009,03 Q3,3,0.0
2009,03 Q3,6,0.0
2009,03 Q3,9,0.0
2009,03 Q3,12,0.0109
2009,03 Q3,15,0.1092
2009,03 Q3,18,0.2074
2009,03 Q3,21,0.4586
2009,03 Q3,24,0.8189
2009,03 Q3,27,1.2119
2009,03 Q3,30,1.5831
2009,03 Q3,33,1.8779
2009,03 Q3,36,2.271
2009,03 Q3,39,2.6095
2009,03 Q3,42,2.8933
2009,03 Q3,45,3.1335
2009,03 Q3,48,3.5157
2009,03 Q3,51,3.8214
2009,03 Q3,54,4.138
2009,03 Q3,57,4.4546
2009,03 Q3,60,4.804
2009,03 Q3,63,5.1862
2009,03 Q3,66,5.6338
2009,03 Q3,69,6.147
2009,03 Q3,72,6.7147
2009,03 Q3,75,7.3698
2009,03 Q3,78,7.8284
2009,03 Q3,81,8.3524
2009,03 Q3,84,8.7455
2009,03 Q3,87,9.1276
2009,03 Q3,90,9.3569
2009,03 Q3,93,9.5425
2009,03 Q3,96,9.7609
2009,03 Q3,99,9.9028
2009,03 Q3,102,10.0448
2009,03 Q3,105,10.2413
2009,03 Q3,108,10.3832
2009,03 Q3,111,10.5033
2009,03 Q3,114,10.5907
2009,03 Q3,117,10.7217
2009,03 Q3,120,10.7654
2009,04 Q4 mayor,0,0.0
2009,04 Q4 mayor,3,0.0
2009,04 Q4 mayor,6,0.0
2009,04 Q4 mayor,9,0.0109
2009,04 Q4 mayor,12,0.0218
2009,04 Q4 mayor,15,0.0328
2009,04 Q4 mayor,18,0.0437
2009,04 Q4 mayor,21,0.0873
2009,04 Q4 mayor,24,0.1965
2009,04 Q4 mayor,27,0.4149
2009,04 Q4 mayor,30,0.535
2009,04 Q4 mayor,33,0.7861
2009,04 Q4 mayor,36,1.0372
2009,04 Q4 mayor,39,1.3102
2009,04 Q4 mayor,42,1.5395
2009,04 Q4 mayor,45,1.7469
2009,04 Q4 mayor,48,1.9107
2009,04 Q4 mayor,51,2.009
2009,04 Q4 mayor,54,2.1836
2009,04 Q4 mayor,57,2.5221
2009,04 Q4 mayor,60,2.8933
2009,04 Q4 mayor,63,3.2973
2009,04 Q4 mayor,66,3.7777
2009,04 Q4 mayor,69,4.2472
2009,04 Q4 mayor,72,5.0115
2009,04 Q4 mayor,75,5.7102
2009,04 Q4 mayor,78,6.4527
2009,04 Q4 mayor,81,7.4681
2009,04 Q4 mayor,84,8.0467
2009,04 Q4 mayor,87,8.6582
2009,04 Q4 mayor,90,9.1167
2009,04 Q4 mayor,93,9.4989
2009,04 Q4 mayor,96,9.8482
2009,04 Q4 mayor,99,10.0884
2009,04 Q4 mayor,102,10.3068
2009,04 Q4 mayor,105,10.4706
2009,04 Q4 mayor,108,10.6343
2009,04 Q4 mayor,111,10.8527
2009,04 Q4 mayor,114,11.0711
2009,04 Q4 mayor,117,11.344
2009,04 Q4 mayor,120,11.5296
2010,01 Q1 menor,0,0.0
2010,01 Q1 menor,3,0.0
2010,01 Q1 menor,6,0.0
2010,01 Q1 menor,9,0.0401
2010,01 Q1 menor,12,0.1203
2010,01 Q1 menor,15,0.491
2010,01 Q1 menor,18,1.1725
2010,01 Q1 menor,21,2.2948
2010,01 Q1 menor,24,3.4372
2010,01 Q1 menor,27,4.1888
2010,01 Q1 menor,30,4.9003
2010,01 Q1 menor,33,5.5817
2010,01 Q1 menor,36,6.1229
2010,01 Q1 menor,39,6.684
2010,01 Q1 menor,42,7.135
2010,01 Q1 menor,45,7.7663
2010,01 Q1 menor,48,8.1471
2010,01 Q1 menor,51,8.5279
2010,01 Q1 menor,54,8.9087
2010,01 Q1 menor,57,9.2194
2010,01 Q1 menor,60,9.5501
2010,01 Q1 menor,63,9.9008
2010,01 Q1 menor,66,10.1714
2010,01 Q1 menor,69,10.492
2010,01 Q1 menor,72,10.7125
2010,01 Q1 menor,75,10.9029
2010,01 Q1 menor,78,11.0833
2010,01 Q1 menor,81,11.2637
2010,01 Q1 menor,84,11.414
2010,01 Q1 menor,87,11.5943
2010,01 Q1 menor,90,11.7847
2010,01 Q1 menor,93,11.9852
2010,01 Q1 menor,96,12.0553
2010,01 Q1 menor,99,12.1856
2010,01 Q1 menor,102,12.2758
